"id","respondent_type","instansi","unitkerja","target","data_populasi","data_clean","data_blast","data_blast_email","perolehan","perolehan_capi","perolehan_qrcode","persentase_capaian_target","persentase_response_rate_online","persentase_target_dari_populasi","persentase_clean_dari_populasi","jumlah_capi","jumlah_qr"
NA,"EKSTERNAL","ARSIP NASIONAL REPUBLIK INDONESIA (ANRI)","TOTAL",354,1203,1057,993,0,501,0,149,183.62,50.45,29.43,87.86,0,149
33865206,"EKSTERNAL","ARSIP NASIONAL REPUBLIK INDONESIA (ANRI)","ARSIP NASIONAL REPUBLIK INDONESIA",9,0,0,0,0,0,0,0,0,0,Inf,NA,0,0
33866134,"EKSTERNAL","ARSIP NASIONAL REPUBLIK INDONESIA (ANRI)","INSPEKTORAT",8,0,0,0,0,0,0,0,0,0,Inf,NA,0,0
33866267,"EKSTERNAL","ARSIP NASIONAL REPUBLIK INDONESIA (ANRI)","PUSAT JASA KEARSIPAN",9,35,29,27,0,26,0,16,466.67,96.3,25.71,82.86,0,16
33867967,"EKSTERNAL","ARSIP NASIONAL REPUBLIK INDONESIA (ANRI)","PUSAT STUDI ARSIP STATIS KEPRESIDENAN",40,150,32,26,0,9,0,8,42.5,34.62,26.67,21.33,0,8
33873097,"EKSTERNAL","ARSIP NASIONAL REPUBLIK INDONESIA (ANRI)","DEPUTI BIDANG INFORMASI DAN PENGEMBANGAN SISTEM KEARSIPAN",79,297,290,272,0,119,0,21,177.22,43.75,26.6,97.64,0,21
33873098,"EKSTERNAL","ARSIP NASIONAL REPUBLIK INDONESIA (ANRI)","DEPUTI BIDANG KONSERVASI ARSIP",20,74,71,63,0,20,0,4,120,31.75,27.03,95.95,0,4
33873099,"EKSTERNAL","ARSIP NASIONAL REPUBLIK INDONESIA (ANRI)","DEPUTI BIDANG PEMBINAAN KEARSIPAN",29,109,103,98,0,57,0,14,244.83,58.16,26.61,94.5,0,14
33873100,"EKSTERNAL","ARSIP NASIONAL REPUBLIK INDONESIA (ANRI)","PUSAT PENDIDIKAN DAN PELATIHAN KEARSIPAN",78,292,292,283,0,171,0,60,296.15,60.42,26.71,100,0,60
33876923,"EKSTERNAL","ARSIP NASIONAL REPUBLIK INDONESIA (ANRI)","BALAI ARSIP STATIS DAN TSUNAMI",8,0,0,0,0,0,0,0,0,0,Inf,NA,0,0
33876996,"EKSTERNAL","ARSIP NASIONAL REPUBLIK INDONESIA (ANRI)","PIMPINAN TERTINGGI",8,0,0,0,0,0,0,0,0,0,Inf,NA,0,0
33877015,"EKSTERNAL","ARSIP NASIONAL REPUBLIK INDONESIA (ANRI)","PUSAT AKREDITASI KEARSIPAN",12,43,43,39,0,33,0,20,441.67,84.62,27.91,100,0,20
33877078,"EKSTERNAL","ARSIP NASIONAL REPUBLIK INDONESIA (ANRI)","SEKRETARIAT UTAMA",54,203,197,185,0,66,0,6,133.33,35.68,26.6,97.04,0,6
33887095,"EKSTERNAL","ARSIP NASIONAL REPUBLIK INDONESIA (ANRI)","LAIN - LAIN",0,0,0,0,0,0,0,0,NA,0,NA,NA,0,0
NA,"EKSTERNAL","BADAN AMIL ZAKAT NASIONAL","TOTAL",483,12826,9545,8063,2,1121,0,0,232.09,13.9,3.77,74.42,0,0
33872381,"EKSTERNAL","BADAN AMIL ZAKAT NASIONAL","DEPUTI IV (PENGENDALIAN DAN EVALUASI)",1,0,0,0,0,0,0,0,0,0,Inf,NA,0,0
33872407,"EKSTERNAL","BADAN AMIL ZAKAT NASIONAL","SEKRETARIAT UTAMA",4,110,104,85,0,10,0,0,250,11.76,3.64,94.55,0,0
33872779,"EKSTERNAL","BADAN AMIL ZAKAT NASIONAL","DEPUTI III (PERENCANAAN, PENGEMBANGAN DAN TEKNOLOGI INFORMASI)",1,0,0,0,0,0,0,0,0,0,Inf,NA,0,0
33887029,"EKSTERNAL","BADAN AMIL ZAKAT NASIONAL","DEPUTI II (PENDISTRIBUSIAN DAN PENDAYAGUNAAN)",386,10285,8210,6806,1,931,0,0,241.19,13.68,3.75,79.82,0,0
33887032,"EKSTERNAL","BADAN AMIL ZAKAT NASIONAL","DEPUTI I (PENGUMPULAN)",91,2431,1231,1172,1,180,0,0,197.8,15.35,3.74,50.64,0,0
33887740,"EKSTERNAL","BADAN AMIL ZAKAT NASIONAL","LAIN - LAIN",0,0,0,0,0,0,0,0,NA,0,NA,NA,0,0
NA,"EKSTERNAL","BADAN INFORMASI GEOSPASIAL (BIG)","TOTAL",355,1218,904,553,317,227,0,26,71.27,26.09,29.15,74.22,0,26
33873101,"EKSTERNAL","BADAN INFORMASI GEOSPASIAL (BIG)","SEKRETARIAT UTAMA",213,779,595,274,301,112,0,1,53.05,19.48,27.34,76.38,0,1
33877090,"EKSTERNAL","BADAN INFORMASI GEOSPASIAL (BIG)","DEPUTI BIDANG INFORMASI GEOSPASIAL DASAR",117,429,299,271,15,109,0,21,111.11,38.11,27.27,69.7,0,21
33877117,"EKSTERNAL","BADAN INFORMASI GEOSPASIAL (BIG)","DEPUTI BIDANG INFORMASI GEOSPASIAL TEMATIK",8,0,0,0,0,3,0,3,75,0,Inf,NA,0,3
33877122,"EKSTERNAL","BADAN INFORMASI GEOSPASIAL (BIG)","DEPUTI BIDANG INFRASTRUKTUR INFORMASI GEOSPASIAL",9,10,10,8,1,3,0,1,44.44,33.33,90,100,0,1
33877139,"EKSTERNAL","BADAN INFORMASI GEOSPASIAL (BIG)","PIMPINAN TERTINGGI",8,0,0,0,0,0,0,0,0,0,Inf,NA,0,0
33887096,"EKSTERNAL","BADAN INFORMASI GEOSPASIAL (BIG)","LAIN - LAIN",0,0,0,0,0,0,0,0,NA,0,NA,NA,0,0
NA,"EKSTERNAL","BADAN INTELIJEN NEGARA (BIN)","TOTAL",30,0,0,0,0,0,0,0,0,0,Inf,NA,0,0
33865213,"EKSTERNAL","BADAN INTELIJEN NEGARA (BIN)","DEPUTI BIDANG ANALISIS DAN PRODUKSI INTELIJEN",2,0,0,0,0,0,0,0,0,0,Inf,NA,0,0
33865214,"EKSTERNAL","BADAN INTELIJEN NEGARA (BIN)","DEPUTI BIDANG INTELIJEN DALAM NEGERI",2,0,0,0,0,0,0,0,0,0,Inf,NA,0,0
33865215,"EKSTERNAL","BADAN INTELIJEN NEGARA (BIN)","DEPUTI BIDANG INTELIJEN EKONOMI",2,0,0,0,0,0,0,0,0,0,Inf,NA,0,0
33875035,"EKSTERNAL","BADAN INTELIJEN NEGARA (BIN)","STAF AHLI",2,0,0,0,0,0,0,0,0,0,Inf,NA,0,0
33877164,"EKSTERNAL","BADAN INTELIJEN NEGARA (BIN)","BADAN INTELIJEN NEGARA (BIN)",1,0,0,0,0,0,0,0,0,0,Inf,NA,0,0
33877226,"EKSTERNAL","BADAN INTELIJEN NEGARA (BIN)","SEKRETARIAT UTAMA",1,0,0,0,0,0,0,0,0,0,Inf,NA,0,0
33877227,"EKSTERNAL","BADAN INTELIJEN NEGARA (BIN)","DEPUTI BIDANG INTELIJEN LUAR NEGERI",2,0,0,0,0,0,0,0,0,0,Inf,NA,0,0
33877229,"EKSTERNAL","BADAN INTELIJEN NEGARA (BIN)","DEPUTI BIDANG INTELIJEN PENGAMANAN APARATUR",2,0,0,0,0,0,0,0,0,0,Inf,NA,0,0
33877230,"EKSTERNAL","BADAN INTELIJEN NEGARA (BIN)","DEPUTI BIDANG INTELIJEN SIBER",2,0,0,0,0,0,0,0,0,0,Inf,NA,0,0
33877232,"EKSTERNAL","BADAN INTELIJEN NEGARA (BIN)","WAKIL PIMPINAN",2,0,0,0,0,0,0,0,0,0,Inf,NA,0,0
33877233,"EKSTERNAL","BADAN INTELIJEN NEGARA (BIN)","DEPUTI BIDANG INTELIJEN TEKNOLOGI",2,0,0,0,0,0,0,0,0,0,Inf,NA,0,0
33877238,"EKSTERNAL","BADAN INTELIJEN NEGARA (BIN)","DEPUTI BIDANG KOMUNIKASI DAN INFORMASI",2,0,0,0,0,0,0,0,0,0,Inf,NA,0,0
33877242,"EKSTERNAL","BADAN INTELIJEN NEGARA (BIN)","DEPUTI BIDANG KONTRA INTELIJEN",2,0,0,0,0,0,0,0,0,0,Inf,NA,0,0
33877243,"EKSTERNAL","BADAN INTELIJEN NEGARA (BIN)","DEPUTI BIDANG TEKNOLOGI",2,0,0,0,0,0,0,0,0,0,Inf,NA,0,0
33877245,"EKSTERNAL","BADAN INTELIJEN NEGARA (BIN)","INSPEKTORAT UTAMA",2,0,0,0,0,0,0,0,0,0,Inf,NA,0,0
33877247,"EKSTERNAL","BADAN INTELIJEN NEGARA (BIN)","PIMPINAN TERTINGGI",2,0,0,0,0,0,0,0,0,0,Inf,NA,0,0
33887097,"EKSTERNAL","BADAN INTELIJEN NEGARA (BIN)","LAIN - LAIN",0,0,0,0,0,0,0,0,NA,0,NA,NA,0,0
NA,"EKSTERNAL","BADAN KARANTINA INDONESIA","TOTAL",30,0,0,0,0,0,0,0,0,0,Inf,NA,0,0
33886998,"EKSTERNAL","BADAN KARANTINA INDONESIA","DEPUTI BIDANG KARANTINA HEWAN",5,0,0,0,0,0,0,0,0,0,Inf,NA,0,0
33886999,"EKSTERNAL","BADAN KARANTINA INDONESIA","DEPUTI BIDANG KARANTINA TUMBUHAN",4,0,0,0,0,0,0,0,0,0,Inf,NA,0,0
33887006,"EKSTERNAL","BADAN KARANTINA INDONESIA","INSPEKTORAT",5,0,0,0,0,0,0,0,0,0,Inf,NA,0,0
33887007,"EKSTERNAL","BADAN KARANTINA INDONESIA","PUSAT DATA DAB SISTEM INFORMASI KARANTINA HEWAN, IKAN DAN TUMBUHAN",4,0,0,0,0,0,0,0,0,0,Inf,NA,0,0
33887008,"EKSTERNAL","BADAN KARANTINA INDONESIA","PUSAT PENGEMBANGAN SUMBER DAYA MANUSIA KARANTINA HEWAN, IKAN DAN TUMBUHAN",4,0,0,0,0,0,0,0,0,0,Inf,NA,0,0
33887009,"EKSTERNAL","BADAN KARANTINA INDONESIA","DEPUTI BIDANG KARANTINA IKAN",4,0,0,0,0,0,0,0,0,0,Inf,NA,0,0
33887015,"EKSTERNAL","BADAN KARANTINA INDONESIA","SEKRETARIAT UTAMA",4,0,0,0,0,0,0,0,0,0,Inf,NA,0,0
33887733,"EKSTERNAL","BADAN KARANTINA INDONESIA","LAIN - LAIN",0,0,0,0,0,0,0,0,NA,0,NA,NA,0,0
NA,"EKSTERNAL","BADAN KEAMANAN LAUT REPUBLIK INDONESIA","TOTAL",220,392,295,149,90,101,0,66,75.91,42.26,56.12,75.26,0,66
33865208,"EKSTERNAL","BADAN KEAMANAN LAUT REPUBLIK INDONESIA","PIMPINAN TERTINGGI",3,0,0,0,0,0,0,0,0,0,Inf,NA,0,0
33865615,"EKSTERNAL","BADAN KEAMANAN LAUT REPUBLIK INDONESIA","SEKRETARIAT UTAMA",40,391,295,149,90,50,0,15,162.5,20.92,10.23,75.45,0,15
33866377,"EKSTERNAL","BADAN KEAMANAN LAUT REPUBLIK INDONESIA","KEDEPUTIAN BIDANG KEBIJAKAN DAN STRATEGI",3,0,0,0,0,1,0,1,66.67,0,Inf,NA,0,1
33866445,"EKSTERNAL","BADAN KEAMANAN LAUT REPUBLIK INDONESIA","UNIT PENINDAKAN HUKUM",3,0,0,0,0,2,0,2,133.33,0,Inf,NA,0,2
33869533,"EKSTERNAL","BADAN KEAMANAN LAUT REPUBLIK INDONESIA","PANGKALAN ARMADA KAMLA BATAM",3,0,0,0,0,0,0,0,0,0,Inf,NA,0,0
33869534,"EKSTERNAL","BADAN KEAMANAN LAUT REPUBLIK INDONESIA","RHIB 87-06 PANGKALAN AMBON",3,0,0,0,0,0,0,0,0,0,Inf,NA,0,0
33869550,"EKSTERNAL","BADAN KEAMANAN LAUT REPUBLIK INDONESIA","SPKKL MERAUKE",3,0,0,0,0,0,0,0,0,0,Inf,NA,0,0
33869551,"EKSTERNAL","BADAN KEAMANAN LAUT REPUBLIK INDONESIA","SPKKL NATUNA",3,0,0,0,0,0,0,0,0,0,Inf,NA,0,0
33869552,"EKSTERNAL","BADAN KEAMANAN LAUT REPUBLIK INDONESIA","SPKKL TARAKAN",3,0,0,0,0,0,0,0,0,0,Inf,NA,0,0
33872430,"EKSTERNAL","BADAN KEAMANAN LAUT REPUBLIK INDONESIA","KN ULAR LAUT 405",3,0,0,0,0,0,0,0,0,0,Inf,NA,0,0
33872433,"EKSTERNAL","BADAN KEAMANAN LAUT REPUBLIK INDONESIA","CATAMARAN 502 KUPANG",3,0,0,0,0,0,0,0,0,0,Inf,NA,0,0
33872434,"EKSTERNAL","BADAN KEAMANAN LAUT REPUBLIK INDONESIA","HSC 32-03 TENGAH",3,0,0,0,0,0,0,0,0,0,Inf,NA,0,0
33872435,"EKSTERNAL","BADAN KEAMANAN LAUT REPUBLIK INDONESIA","KN KUDA LAUT 403",4,0,0,0,0,0,0,0,0,0,Inf,NA,0,0
33872436,"EKSTERNAL","BADAN KEAMANAN LAUT REPUBLIK INDONESIA","KN PULAU NIPAH 321",4,0,0,0,0,0,0,0,0,0,Inf,NA,0,0
33872437,"EKSTERNAL","BADAN KEAMANAN LAUT REPUBLIK INDONESIA","KN SINGA LAUT 402",3,0,0,0,0,1,0,1,66.67,0,Inf,NA,0,1
33872835,"EKSTERNAL","BADAN KEAMANAN LAUT REPUBLIK INDONESIA","CATAMARAN 503 BATAM",3,0,0,0,0,0,0,0,0,0,Inf,NA,0,0
33872836,"EKSTERNAL","BADAN KEAMANAN LAUT REPUBLIK INDONESIA","CATAMARAN 504 JAKARTA",3,0,0,0,0,0,0,0,0,0,Inf,NA,0,0
33872837,"EKSTERNAL","BADAN KEAMANAN LAUT REPUBLIK INDONESIA","CATAMARAN 505 SAMBAS",3,0,0,0,0,0,0,0,0,0,Inf,NA,0,0
33872838,"EKSTERNAL","BADAN KEAMANAN LAUT REPUBLIK INDONESIA","CATAMARAN 508 BATAM",3,0,0,0,0,0,0,0,0,0,Inf,NA,0,0
33872839,"EKSTERNAL","BADAN KEAMANAN LAUT REPUBLIK INDONESIA","CATAMARAN 506 SEREI",3,0,0,0,0,0,0,0,0,0,Inf,NA,0,0
33873048,"EKSTERNAL","BADAN KEAMANAN LAUT REPUBLIK INDONESIA","CATAMARAN 501 BANGKA BELITUNG",3,0,0,0,0,0,0,0,0,0,Inf,NA,0,0
33873051,"EKSTERNAL","BADAN KEAMANAN LAUT REPUBLIK INDONESIA","HSC 32-01 BATAM",3,0,0,0,0,0,0,0,0,0,Inf,NA,0,0
33873052,"EKSTERNAL","BADAN KEAMANAN LAUT REPUBLIK INDONESIA","HSC 32-04 TIMUR",3,0,0,0,0,0,0,0,0,0,Inf,NA,0,0
33873053,"EKSTERNAL","BADAN KEAMANAN LAUT REPUBLIK INDONESIA","PANGKALAN ARMADA KAMLA SERAI",3,0,0,0,0,0,0,0,0,0,Inf,NA,0,0
33873055,"EKSTERNAL","BADAN KEAMANAN LAUT REPUBLIK INDONESIA","RHIB 87-02 MANEMBO-NEMBO",3,0,0,0,0,0,0,0,0,0,Inf,NA,0,0
33873057,"EKSTERNAL","BADAN KEAMANAN LAUT REPUBLIK INDONESIA","SPKKL KUPANG",3,0,0,0,0,0,0,0,0,0,Inf,NA,0,0
33873058,"EKSTERNAL","BADAN KEAMANAN LAUT REPUBLIK INDONESIA","RHIB 87-07 JAKARTA",3,0,0,0,0,0,0,0,0,0,Inf,NA,0,0
33873059,"EKSTERNAL","BADAN KEAMANAN LAUT REPUBLIK INDONESIA","RHIB 87-08 PANGKALAN AMBON",3,0,0,0,0,0,0,0,0,0,Inf,NA,0,0
33873060,"EKSTERNAL","BADAN KEAMANAN LAUT REPUBLIK INDONESIA","SPKKL TANJUNG BALAI KARIMUN",3,0,0,0,0,0,0,0,0,0,Inf,NA,0,0
33873061,"EKSTERNAL","BADAN KEAMANAN LAUT REPUBLIK INDONESIA","RHIB 87-12 JAKARTA",3,0,0,0,0,0,0,0,0,0,Inf,NA,0,0
33873064,"EKSTERNAL","BADAN KEAMANAN LAUT REPUBLIK INDONESIA","KN BINTANG LAUT 401",3,0,0,0,0,0,0,0,0,0,Inf,NA,0,0
33873065,"EKSTERNAL","BADAN KEAMANAN LAUT REPUBLIK INDONESIA","KN PULAU MARORE 322",3,0,0,0,0,0,0,0,0,0,Inf,NA,0,0
33873066,"EKSTERNAL","BADAN KEAMANAN LAUT REPUBLIK INDONESIA","KN BELUT LAUT 406",3,0,0,0,0,0,0,0,0,0,Inf,NA,0,0
33873067,"EKSTERNAL","BADAN KEAMANAN LAUT REPUBLIK INDONESIA","SPKKL MANEMBO-NEMBO",3,0,0,0,0,2,0,2,133.33,0,Inf,NA,0,2
33873068,"EKSTERNAL","BADAN KEAMANAN LAUT REPUBLIK INDONESIA","PANGKALAN ARMADA KAMLA AMBON",3,0,0,0,0,0,0,0,0,0,Inf,NA,0,0
33873069,"EKSTERNAL","BADAN KEAMANAN LAUT REPUBLIK INDONESIA","RHIB 87-05 BATAM",3,0,0,0,0,0,0,0,0,0,Inf,NA,0,0
33873070,"EKSTERNAL","BADAN KEAMANAN LAUT REPUBLIK INDONESIA","RHIB 87-11 JAKARTA",3,0,0,0,0,0,0,0,0,0,Inf,NA,0,0
33873071,"EKSTERNAL","BADAN KEAMANAN LAUT REPUBLIK INDONESIA","SPKKL AMBON",3,0,0,0,0,4,0,4,266.67,0,Inf,NA,0,4
33873072,"EKSTERNAL","BADAN KEAMANAN LAUT REPUBLIK INDONESIA","SPKKL BALI",3,0,0,0,0,0,0,0,0,0,Inf,NA,0,0
33873073,"EKSTERNAL","BADAN KEAMANAN LAUT REPUBLIK INDONESIA","SPKKL KEMA",3,0,0,0,0,9,0,9,600,0,Inf,NA,0,9
33873074,"EKSTERNAL","BADAN KEAMANAN LAUT REPUBLIK INDONESIA","KN GAJAH LAUT 404",3,0,0,0,0,0,0,0,0,0,Inf,NA,0,0
33873075,"EKSTERNAL","BADAN KEAMANAN LAUT REPUBLIK INDONESIA","KN PULAU DANA 323",3,0,0,0,0,0,0,0,0,0,Inf,NA,0,0
33873076,"EKSTERNAL","BADAN KEAMANAN LAUT REPUBLIK INDONESIA","SPKKL SAMBAS",3,0,0,0,0,0,0,0,0,0,Inf,NA,0,0
33873077,"EKSTERNAL","BADAN KEAMANAN LAUT REPUBLIK INDONESIA","KN TANJUNG DATU 301",3,0,0,0,0,0,0,0,0,0,Inf,NA,0,0
33873078,"EKSTERNAL","BADAN KEAMANAN LAUT REPUBLIK INDONESIA","HSC 32-02 BATAM",3,0,0,0,0,0,0,0,0,0,Inf,NA,0,0
33873080,"EKSTERNAL","BADAN KEAMANAN LAUT REPUBLIK INDONESIA","SPKKL TELUK MATA IKAN",3,0,0,0,0,0,0,0,0,0,Inf,NA,0,0
33873081,"EKSTERNAL","BADAN KEAMANAN LAUT REPUBLIK INDONESIA","STASIUN BUMI BANGKA BELITUNG",3,0,0,0,0,0,0,0,0,0,Inf,NA,0,0
33873084,"EKSTERNAL","BADAN KEAMANAN LAUT REPUBLIK INDONESIA","STASIUN BUMI SEMARANG",3,0,0,0,0,0,0,0,0,0,Inf,NA,0,0
33873085,"EKSTERNAL","BADAN KEAMANAN LAUT REPUBLIK INDONESIA","SPKKL TUAL",3,0,0,0,0,0,0,0,0,0,Inf,NA,0,0
33873086,"EKSTERNAL","BADAN KEAMANAN LAUT REPUBLIK INDONESIA","STASIUN BUMI MANEMBO-NEMBO",3,0,0,0,0,6,0,6,400,0,Inf,NA,0,6
33873088,"EKSTERNAL","BADAN KEAMANAN LAUT REPUBLIK INDONESIA","STASIUN PEMANTAUAN KEAMANAN DAN KESELAMATAN LAUT ACEH",3,0,0,0,0,0,0,0,0,0,Inf,NA,0,0
33873102,"EKSTERNAL","BADAN KEAMANAN LAUT REPUBLIK INDONESIA","KEDEPUTIAN BIDANG OPERASI DAN LATIHAN",4,0,0,0,0,6,0,6,300,0,Inf,NA,0,6
33874005,"EKSTERNAL","BADAN KEAMANAN LAUT REPUBLIK INDONESIA","SPKKL JAYAPURA",3,0,0,0,0,0,0,0,0,0,Inf,NA,0,0
33874061,"EKSTERNAL","BADAN KEAMANAN LAUT REPUBLIK INDONESIA","CATAMARAN 507 TUAL",3,0,0,0,0,0,0,0,0,0,Inf,NA,0,0
33877228,"EKSTERNAL","BADAN KEAMANAN LAUT REPUBLIK INDONESIA","INSPEKTORAT",3,0,0,0,0,3,0,3,200,0,Inf,NA,0,3
33877231,"EKSTERNAL","BADAN KEAMANAN LAUT REPUBLIK INDONESIA","KEDEPUTIAN BIDANG INFORMASI, HUKUM DAN KERJASAMA",3,0,0,0,0,17,0,17,1133.33,0,Inf,NA,0,17
33877234,"EKSTERNAL","BADAN KEAMANAN LAUT REPUBLIK INDONESIA","KANTOR KEAMANAN LAUT ZONA MARITIM BARAT",3,0,0,0,0,0,0,0,0,0,Inf,NA,0,0
33877236,"EKSTERNAL","BADAN KEAMANAN LAUT REPUBLIK INDONESIA","KANTOR KEAMANAN LAUT ZONA MARITIM TENGAH",3,0,0,0,0,0,0,0,0,0,Inf,NA,0,0
33877237,"EKSTERNAL","BADAN KEAMANAN LAUT REPUBLIK INDONESIA","KANTOR KEAMANAN LAUT ZONA MARITIM TIMUR",3,0,0,0,0,0,0,0,0,0,Inf,NA,0,0
33887088,"EKSTERNAL","BADAN KEAMANAN LAUT REPUBLIK INDONESIA","RHIB 87-04 BALI",3,0,0,0,0,0,0,0,0,0,Inf,NA,0,0
33887098,"EKSTERNAL","BADAN KEAMANAN LAUT REPUBLIK INDONESIA","LAIN - LAIN",0,1,0,0,0,0,0,0,NA,0,0,0,0,0
NA,"EKSTERNAL","BADAN KEPEGAWAIAN NEGARA (BKN)","TOTAL",358,1257,1166,1035,2,400,0,0,111.73,38.57,28.48,92.76,0,0
33865217,"EKSTERNAL","BADAN KEPEGAWAIAN NEGARA (BKN)","INSPEKTORAT",6,0,0,0,0,0,0,0,0,0,Inf,NA,0,0
33865802,"EKSTERNAL","BADAN KEPEGAWAIAN NEGARA (BKN)","KANTOR REGIONAL IX BADAN KEPEGAWAIAN NEGARA JAYAPURA",6,23,23,23,0,5,0,0,83.33,21.74,26.09,100,0,0
33865842,"EKSTERNAL","BADAN KEPEGAWAIAN NEGARA (BKN)","KANTOR REGIONAL X BADAN KEPEGAWAIAN NEGARA DENPASAR",20,93,89,81,0,30,0,0,150,37.04,21.51,95.7,0,0
33865868,"EKSTERNAL","BADAN KEPEGAWAIAN NEGARA (BKN)","KANTOR REGIONAL V BADAN KEPEGAWAIAN NEGARA JAKARTA",8,37,37,34,0,12,0,0,150,35.29,21.62,100,0,0
33865900,"EKSTERNAL","BADAN KEPEGAWAIAN NEGARA (BKN)","KANTOR REGIONAL VI BADAN KEPEGAWAIAN NEGARA MEDAN",6,21,21,20,0,12,0,0,200,60,28.57,100,0,0
33866045,"EKSTERNAL","BADAN KEPEGAWAIAN NEGARA (BKN)","KANTOR REGIONAL XII BADAN KEPEGAWAIAN NEGARA PEKANBARU",9,43,43,41,0,28,0,0,311.11,68.29,20.93,100,0,0
33866097,"EKSTERNAL","BADAN KEPEGAWAIAN NEGARA (BKN)","KANTOR REGIONAL XIII BADAN KEPEGAWAIAN NEGARA BANDA ACEH",7,29,29,28,0,9,0,0,128.57,32.14,24.14,100,0,0
33866104,"EKSTERNAL","BADAN KEPEGAWAIAN NEGARA (BKN)","KANTOR REGIONAL XIV BADAN KEPEGAWAIAN NEGARA MANOKWARI",22,102,100,89,0,35,0,0,159.09,39.33,21.57,98.04,0,0
33866122,"EKSTERNAL","BADAN KEPEGAWAIAN NEGARA (BKN)","SEKRETARIAT UTAMA",6,5,5,4,0,0,0,0,0,0,120,100,0,0
33866127,"EKSTERNAL","BADAN KEPEGAWAIAN NEGARA (BKN)","PUSAT PENGEMBANGAN SISTEM SELEKSI",6,0,0,0,0,0,0,0,0,0,Inf,NA,0,0
33866229,"EKSTERNAL","BADAN KEPEGAWAIAN NEGARA (BKN)","PUSAT PENGKAJIAN MANAJEMEN APARATUR SIPIL NEGARA",7,0,0,0,0,0,0,0,0,0,Inf,NA,0,0
33866357,"EKSTERNAL","BADAN KEPEGAWAIAN NEGARA (BKN)","PUSAT PENILAIAN KOMPETENSI APARATUR SIPIL NEGARA",7,8,8,8,0,2,0,0,28.57,25,87.5,100,0,0
33866408,"EKSTERNAL","BADAN KEPEGAWAIAN NEGARA (BKN)","SEKRETARIAT BADAN PERTIMBANGAN APARATUR SIPIL NEGARA",7,0,0,0,0,0,0,0,0,0,Inf,NA,0,0
33866467,"EKSTERNAL","BADAN KEPEGAWAIAN NEGARA (BKN)","DEPUTI BIDANG PEMBINAAN MANAJEMEN KEPEGAWAIAN",6,0,0,0,0,0,0,0,0,0,Inf,NA,0,0
33866594,"EKSTERNAL","BADAN KEPEGAWAIAN NEGARA (BKN)","DEPUTI BIDANG PENGAWASAN DAN PENGENDALIAN",7,0,0,0,0,0,0,0,0,0,Inf,NA,0,0
33866599,"EKSTERNAL","BADAN KEPEGAWAIAN NEGARA (BKN)","KANTOR REGIONAL I BADAN KEPEGAWAIAN NEGARA YOGYAKARTA",8,39,38,34,0,19,0,0,237.5,55.88,20.51,97.44,0,0
33866629,"EKSTERNAL","BADAN KEPEGAWAIAN NEGARA (BKN)","PUSAT PERENCANAAN KEBUTUHAN APARATUR SIPIL NEGARA",6,0,0,0,0,0,0,0,0,0,Inf,NA,0,0
33867861,"EKSTERNAL","BADAN KEPEGAWAIAN NEGARA (BKN)","KANTOR REGIONAL XI BADAN KEPEGAWAIAN NEGARA MANADO",23,110,110,96,0,43,0,0,186.96,44.79,20.91,100,0,0
33872539,"EKSTERNAL","BADAN KEPEGAWAIAN NEGARA (BKN)","DEPUTI BIDANG SISTEM INFORMASI KEPEGAWAIAN",6,0,0,0,0,0,0,0,0,0,Inf,NA,0,0
33872540,"EKSTERNAL","BADAN KEPEGAWAIAN NEGARA (BKN)","KANTOR REGIONAL II BADAN KEPEGAWAIAN NEGARA SURABAYA",14,65,60,50,1,23,0,0,164.29,45.1,21.54,92.31,0,0
33873095,"EKSTERNAL","BADAN KEPEGAWAIAN NEGARA (BKN)","KANTOR REGIONAL IV BADAN KEPEGAWAIAN NEGARA MAKASSAR",23,106,106,98,0,38,0,0,165.22,38.78,21.7,100,0,0
33873096,"EKSTERNAL","BADAN KEPEGAWAIAN NEGARA (BKN)","KANTOR REGIONAL VII BADAN KEPEGAWAIAN NEGARA PALEMBANG",49,230,184,141,0,43,0,0,87.76,30.5,21.3,80,0,0
33873103,"EKSTERNAL","BADAN KEPEGAWAIAN NEGARA (BKN)","DEPUTI BIDANG MUTASI KEPEGAWAIAN",24,115,110,101,0,33,0,0,137.5,32.67,20.87,95.65,0,0
33873104,"EKSTERNAL","BADAN KEPEGAWAIAN NEGARA (BKN)","KANTOR REGIONAL III BADAN KEPEGAWAIAN NEGARA BANDUNG",32,151,123,115,1,43,0,0,134.38,37.07,21.19,81.46,0,0
33873106,"EKSTERNAL","BADAN KEPEGAWAIAN NEGARA (BKN)","KANTOR REGIONAL VIII BADAN KEPEGAWAIAN NEGARA BANJARMASIN",10,49,49,43,0,14,0,0,140,32.56,20.41,100,0,0
33877250,"EKSTERNAL","BADAN KEPEGAWAIAN NEGARA (BKN)","PUSAT PENGEMBANGAN KEPEGAWAIAN APARATUR SIPIL NEGARA",7,31,31,29,0,11,0,0,157.14,37.93,22.58,100,0,0
33877251,"EKSTERNAL","BADAN KEPEGAWAIAN NEGARA (BKN)","PUSAT KONSULTASI DAN BANTUAN HUKUM KEPEGAWAIAN",6,0,0,0,0,0,0,0,0,0,Inf,NA,0,0
