"id","respondent_type","instansi","unitkerja","target","data_populasi","data_clean","data_blast","data_blast_email","perolehan","perolehan_capi","perolehan_qrcode","persentase_capaian_target","persentase_response_rate_online","persentase_target_dari_populasi","persentase_clean_dari_populasi","jumlah_capi","jumlah_qr"
33847157,"INTERNAL","PEMERINTAH KABUPATEN BUTON","DINAS KELAUTAN DAN PERIKANAN",4,38,37,32,0,18,0,0,450,56.25,10.53,97.37,0,0
33847158,"INTERNAL","PEMERINTAH KABUPATEN BUTON","DINAS KOMUNIKASI, INFORMATIKA DAN PERSANDIAN",3,24,24,18,0,7,0,0,233.33,38.89,12.5,100,0,0
33847159,"INTERNAL","PEMERINTAH KABUPATEN BUTON","DINAS KOPERASI DAN USAHA KECIL MENENGAH",3,17,10,8,0,2,0,0,66.67,25,17.65,58.82,0,0
33847160,"INTERNAL","PEMERINTAH KABUPATEN BUTON","DINAS KESEHATAN",96,947,359,328,5,50,0,0,52.08,15.02,10.14,37.91,0,0
33847175,"INTERNAL","PEMERINTAH KABUPATEN BUTON","DINAS KEPEMUDAAN DAN OLAH RAGA",4,17,16,14,0,3,0,0,75,21.43,23.53,94.12,0,0
33847178,"INTERNAL","PEMERINTAH KABUPATEN BUTON","DINAS SOSIAL",3,19,18,14,2,9,0,0,300,56.25,15.79,94.74,0,0
33847179,"INTERNAL","PEMERINTAH KABUPATEN BUTON","DINAS PERDAGANGAN",3,12,11,8,0,2,0,0,66.67,25,25,91.67,0,0
33847180,"INTERNAL","PEMERINTAH KABUPATEN BUTON","DINAS TENAGA KERJA",3,16,12,11,0,4,0,0,133.33,36.36,18.75,75,0,0
33847181,"INTERNAL","PEMERINTAH KABUPATEN BUTON","DINAS TRANSMIGRASI",3,15,13,11,1,4,0,0,133.33,33.33,20,86.67,0,0
33847182,"INTERNAL","PEMERINTAH KABUPATEN BUTON","SATUAN POLISI PAMONG PRAJA",4,38,36,24,6,4,0,0,100,13.33,10.53,94.74,0,0
33847184,"INTERNAL","PEMERINTAH KABUPATEN BUTON","DINAS PENANAMAN MODAL DAN PELAYANAN TERPADU SATU PINTU",3,23,21,17,0,6,0,0,200,35.29,13.04,91.3,0,0
33847196,"INTERNAL","PEMERINTAH KABUPATEN BUTON","SEKRETARIAT DAERAH",13,128,115,103,4,29,0,0,223.08,27.1,10.16,89.84,0,0
33851777,"INTERNAL","PEMERINTAH KABUPATEN BUTON","DINAS KETAHANAN PANGAN",3,14,13,9,0,2,0,0,66.67,22.22,21.43,92.86,0,0
33851783,"INTERNAL","PEMERINTAH KABUPATEN BUTON","DINAS PERUMAHAN DAN KAWASAN PERMUKIMAN",3,24,21,17,4,6,0,0,200,28.57,12.5,87.5,0,0
33851785,"INTERNAL","PEMERINTAH KABUPATEN BUTON","DINAS PERTANIAN",10,96,86,73,3,17,0,0,170,22.37,10.42,89.58,0,0
33851786,"INTERNAL","PEMERINTAH KABUPATEN BUTON","DINAS PERINDUSTRIAN",3,25,18,15,1,6,0,0,200,37.5,12,72,0,0
33851788,"INTERNAL","PEMERINTAH KABUPATEN BUTON","DINAS PERHUBUNGAN",4,42,36,33,1,3,0,0,75,8.82,9.52,85.71,0,0
33852739,"INTERNAL","PEMERINTAH KABUPATEN BUTON","KECAMATAN",13,130,102,77,0,10,0,0,76.92,12.99,10,78.46,0,0
33856921,"INTERNAL","PEMERINTAH KABUPATEN BUTON","DINAS PEMBERDAYAAN MASYARAKAT DAN DESA",3,18,16,15,0,3,0,0,100,20,16.67,88.89,0,0
33856922,"INTERNAL","PEMERINTAH KABUPATEN BUTON","DINAS PARIWISATA",3,27,26,22,0,1,0,0,33.33,4.55,11.11,96.3,0,0
33856923,"INTERNAL","PEMERINTAH KABUPATEN BUTON","DINAS PENGENDALIAN PENDUDUK DAN KELUARGA BERENCANA",3,15,15,16,0,3,0,0,100,18.75,20,100,0,0
33856924,"INTERNAL","PEMERINTAH KABUPATEN BUTON","DINAS PEMADAM KEBAKARAN",3,32,19,15,0,4,0,0,133.33,26.67,9.38,59.38,0,0
33856925,"INTERNAL","PEMERINTAH KABUPATEN BUTON","DINAS PEMBERDAYAAN PEREMPUAN DAN PERLINDUNGAN ANAK",3,23,19,16,0,3,0,0,100,18.75,13.04,82.61,0,0
33856926,"INTERNAL","PEMERINTAH KABUPATEN BUTON","WAKIL PIMPINAN",4,0,0,0,0,0,0,0,0,0,Inf,NA,0,0
33856927,"INTERNAL","PEMERINTAH KABUPATEN BUTON","INSPEKTORAT",3,19,0,0,0,0,0,0,0,0,15.79,0,0,0
33856928,"INTERNAL","PEMERINTAH KABUPATEN BUTON","DINAS LINGKUNGAN HIDUP",3,21,17,16,1,5,0,0,166.67,29.41,14.29,80.95,0,0
33856929,"INTERNAL","PEMERINTAH KABUPATEN BUTON","PIMPINAN TERTINGGI",3,0,0,0,0,0,0,0,0,0,Inf,NA,0,0
33856931,"INTERNAL","PEMERINTAH KABUPATEN BUTON","STAF AHLI",3,0,0,0,0,0,0,0,0,0,Inf,NA,0,0
33856937,"INTERNAL","PEMERINTAH KABUPATEN BUTON","SEKRETARIAT DPRD",3,20,20,17,0,5,0,0,166.67,29.41,15,100,0,0
33856939,"INTERNAL","PEMERINTAH KABUPATEN BUTON","DINAS PEKERJAAN UMUM DAN PENATAAN RUANG",5,47,37,35,5,9,0,0,180,22.5,10.64,78.72,0,0
33856940,"INTERNAL","PEMERINTAH KABUPATEN BUTON","DINAS PENDIDIKAN",197,1933,47,41,5,8,0,0,4.06,17.39,10.19,2.43,0,0
33864728,"INTERNAL","PEMERINTAH KABUPATEN BUTON","LAIN - LAIN",0,290,0,0,0,0,0,0,NA,0,0,0,0,0
NA,"INTERNAL","PEMERINTAH KABUPATEN BUTON SELATAN","TOTAL",364,1324,953,929,1,245,0,0,67.31,26.34,27.49,71.98,0,0
33847183,"INTERNAL","PEMERINTAH KABUPATEN BUTON SELATAN","BADAN KEPEGAWAIAN DAN PENGEMBANGAN SUMBER DAYA MANUSIA",7,20,17,14,0,6,0,0,85.71,42.86,35,85,0,0
33847188,"INTERNAL","PEMERINTAH KABUPATEN BUTON SELATAN","BADAN KEUANGAN DAN ASET DAERAH",7,28,28,25,0,8,0,0,114.29,32,25,100,0,0
33847194,"INTERNAL","PEMERINTAH KABUPATEN BUTON SELATAN","BADAN PENDAPATAN DAERAH",7,23,23,23,0,13,0,0,185.71,56.52,30.43,100,0,0
33847197,"INTERNAL","PEMERINTAH KABUPATEN BUTON SELATAN","BADAN PENANGGULANGAN BENCANA DAERAH",6,13,12,10,0,4,0,0,66.67,40,46.15,92.31,0,0
33847199,"INTERNAL","PEMERINTAH KABUPATEN BUTON SELATAN","BADAN PENELITIAN DAN PENGEMBANGAN",7,14,14,12,0,4,0,0,57.14,33.33,50,100,0,0
33847200,"INTERNAL","PEMERINTAH KABUPATEN BUTON SELATAN","DINAS KEARSIPAN DAN PERPUSTAKAAN",7,5,4,3,0,1,0,0,14.29,33.33,140,80,0,0
33847201,"INTERNAL","PEMERINTAH KABUPATEN BUTON SELATAN","DINAS KEBUDAYAAN",7,29,27,25,0,2,0,0,28.57,8,24.14,93.1,0,0
33847202,"INTERNAL","PEMERINTAH KABUPATEN BUTON SELATAN","DINAS PARIWISATA DAN EKONOMI KREATIF",7,15,14,14,0,2,0,0,28.57,14.29,46.67,93.33,0,0
33847203,"INTERNAL","PEMERINTAH KABUPATEN BUTON SELATAN","DINAS KETAHANAN PANGAN",7,17,17,19,0,3,0,0,42.86,15.79,41.18,100,0,0
33847204,"INTERNAL","PEMERINTAH KABUPATEN BUTON SELATAN","DINAS LINGKUNGAN HIDUP",7,0,0,10,0,4,0,0,57.14,40,Inf,NA,0,0
33847209,"INTERNAL","PEMERINTAH KABUPATEN BUTON SELATAN","DINAS KELAUTAN DAN PERIKANAN",12,56,52,50,0,22,0,0,183.33,44,21.43,92.86,0,0
33847213,"INTERNAL","PEMERINTAH KABUPATEN BUTON SELATAN","DINAS KESEHATAN",7,37,35,37,0,10,0,0,142.86,27.03,18.92,94.59,0,0
33847214,"INTERNAL","PEMERINTAH KABUPATEN BUTON SELATAN","DINAS KEPENDUDUKAN DAN PENCATATAN SIPIL",7,10,9,9,0,3,0,0,42.86,33.33,70,90,0,0
33847217,"INTERNAL","PEMERINTAH KABUPATEN BUTON SELATAN","DINAS KOMUNIKASI DAN INFORMATIKA",7,15,12,12,0,7,0,0,100,58.33,46.67,80,0,0
33847220,"INTERNAL","PEMERINTAH KABUPATEN BUTON SELATAN","DINAS PEKERJAAN UMUM DAN PENATAAN RUANG",21,98,62,54,0,26,0,0,123.81,48.15,21.43,63.27,0,0
33847222,"INTERNAL","PEMERINTAH KABUPATEN BUTON SELATAN","DINAS PERHUBUNGAN",16,76,59,57,0,6,0,0,37.5,10.53,21.05,77.63,0,0
33847227,"INTERNAL","PEMERINTAH KABUPATEN BUTON SELATAN","DINAS PENANAMAN MODAL DAN PELAYANAN TERPADU SATU PINTU",7,0,0,9,0,4,0,0,57.14,44.44,Inf,NA,0,0
33847234,"INTERNAL","PEMERINTAH KABUPATEN BUTON SELATAN","DINAS TENAGA KERJA DAN TRANSMIGRASI",7,25,25,24,0,9,0,0,128.57,37.5,28,100,0,0
33847238,"INTERNAL","PEMERINTAH KABUPATEN BUTON SELATAN","SEKRETARIAT DAERAH",34,157,157,142,1,23,0,0,67.65,16.08,21.66,100,0,0
33856930,"INTERNAL","PEMERINTAH KABUPATEN BUTON SELATAN","BADAN PERENCANAAN DAN PEMBANGUNAN DAERAH",7,22,21,20,0,6,0,0,85.71,30,31.82,95.45,0,0
33856932,"INTERNAL","PEMERINTAH KABUPATEN BUTON SELATAN","DINAS KOPERASI DAN USAHA KECIL MENENGAH",7,0,0,4,0,1,0,0,14.29,25,Inf,NA,0,0
33856938,"INTERNAL","PEMERINTAH KABUPATEN BUTON SELATAN","BADAN KESATUAN BANGSA DAN POLITIK",7,0,0,1,0,1,0,0,14.29,100,Inf,NA,0,0
33856941,"INTERNAL","PEMERINTAH KABUPATEN BUTON SELATAN","DINAS PEMBERDAYAAN PEREMPUAN DAN PERLINDUNGAN ANAK",7,11,9,5,0,1,0,0,14.29,20,63.64,81.82,0,0
33856942,"INTERNAL","PEMERINTAH KABUPATEN BUTON SELATAN","DINAS PERUMAHAN DAN KAWASAN PEMUKIMAN",7,29,29,26,0,8,0,0,114.29,30.77,24.14,100,0,0
33856943,"INTERNAL","PEMERINTAH KABUPATEN BUTON SELATAN","DINAS PEMUDA DAN OLAH RAGA",7,10,9,9,0,2,0,0,28.57,22.22,70,90,0,0
33856944,"INTERNAL","PEMERINTAH KABUPATEN BUTON SELATAN","DINAS PENDIDIKAN",7,0,0,0,0,0,0,0,0,0,Inf,NA,0,0
33856945,"INTERNAL","PEMERINTAH KABUPATEN BUTON SELATAN","DINAS PEMADAM KEBAKARAN DAN PENYELAMATAN",7,15,14,14,0,3,0,0,42.86,21.43,46.67,93.33,0,0
33856947,"INTERNAL","PEMERINTAH KABUPATEN BUTON SELATAN","DINAS PEMBERDAYAAN MASYARAKAT DAN DESA",7,11,11,9,0,2,0,0,28.57,22.22,63.64,100,0,0
33856948,"INTERNAL","PEMERINTAH KABUPATEN BUTON SELATAN","DINAS SOSIAL",7,35,31,31,0,3,0,0,42.86,9.68,20,88.57,0,0
33856949,"INTERNAL","PEMERINTAH KABUPATEN BUTON SELATAN","INSPEKTORAT",7,1,0,0,0,0,0,0,0,0,700,0,0,0
33856950,"INTERNAL","PEMERINTAH KABUPATEN BUTON SELATAN","DINAS PENGENDALIAN PENDUDUK DAN KELUARGA BERENCANA",7,15,12,16,0,10,0,0,142.86,62.5,46.67,80,0,0
33856951,"INTERNAL","PEMERINTAH KABUPATEN BUTON SELATAN","DINAS PERINDUSTRIAN DAN PERDAGANGAN",7,0,0,10,0,3,0,0,42.86,30,Inf,NA,0,0
33856952,"INTERNAL","PEMERINTAH KABUPATEN BUTON SELATAN","DINAS PERTANIAN",9,43,40,39,0,12,0,0,133.33,30.77,20.93,93.02,0,0
33856953,"INTERNAL","PEMERINTAH KABUPATEN BUTON SELATAN","SATUAN POLISI PAMONG PRAJA",49,223,197,185,0,29,0,0,59.18,15.68,21.97,88.34,0,0
33856954,"INTERNAL","PEMERINTAH KABUPATEN BUTON SELATAN","SEKRETARIAT DPRD",7,13,13,11,0,7,0,0,100,63.64,53.85,100,0,0
33856956,"INTERNAL","PEMERINTAH KABUPATEN BUTON SELATAN","KECAMATAN",7,0,0,0,0,0,0,0,0,0,Inf,NA,0,0
33856957,"INTERNAL","PEMERINTAH KABUPATEN BUTON SELATAN","PIMPINAN TERTINGGI",7,0,0,0,0,0,0,0,0,0,Inf,NA,0,0
33856960,"INTERNAL","PEMERINTAH KABUPATEN BUTON SELATAN","WAKIL PIMPINAN",7,0,0,0,0,0,0,0,0,0,Inf,NA,0,0
33864729,"INTERNAL","PEMERINTAH KABUPATEN BUTON SELATAN","LAIN - LAIN",0,258,0,0,0,0,0,0,NA,0,0,0,0,0
NA,"INTERNAL","PEMERINTAH KABUPATEN BUTON TENGAH","TOTAL",315,848,652,705,0,103,0,0,32.7,14.61,37.15,76.89,0,0
33847221,"INTERNAL","PEMERINTAH KABUPATEN BUTON TENGAH","DINAS KESEHATAN",11,53,48,52,0,10,0,0,90.91,19.23,20.75,90.57,0,0
33847224,"INTERNAL","PEMERINTAH KABUPATEN BUTON TENGAH","BADAN PENGELOLA KEUANGAN DAN ASET DAERAH",10,52,44,36,0,4,0,0,40,11.11,19.23,84.62,0,0
33847225,"INTERNAL","PEMERINTAH KABUPATEN BUTON TENGAH","BADAN PENDAPATAN DAERAH",7,0,0,7,0,1,0,0,14.29,14.29,Inf,NA,0,0
33847228,"INTERNAL","PEMERINTAH KABUPATEN BUTON TENGAH","DINAS KEPEMUDAAN DAN OLAHRAGA",7,10,8,7,0,1,0,0,14.29,14.29,70,80,0,0
33847230,"INTERNAL","PEMERINTAH KABUPATEN BUTON TENGAH","BADAN PERENCANAAN PEMBANGUNAN DAERAH, PENELITIAN DAN PENGEMBANGAN",7,34,32,25,0,8,0,0,114.29,32,20.59,94.12,0,0
33847231,"INTERNAL","PEMERINTAH KABUPATEN BUTON TENGAH","DINAS KOMUNIKASI, INFORMATIKA, STATISTIK DAN PERSANDIAN",7,17,16,21,0,5,0,0,71.43,23.81,41.18,94.12,0,0
33847232,"INTERNAL","PEMERINTAH KABUPATEN BUTON TENGAH","DINAS KOPERASI, USAHA KECIL DAN MENENGAH",7,21,20,23,0,2,0,0,28.57,8.7,33.33,95.24,0,0
33847239,"INTERNAL","PEMERINTAH KABUPATEN BUTON TENGAH","DINAS KEPENDUDUKAN DAN PENCATATAN SIPIL",7,23,20,22,0,5,0,0,71.43,22.73,30.43,86.96,0,0
33847241,"INTERNAL","PEMERINTAH KABUPATEN BUTON TENGAH","DINAS LINGKUNGAN HIDUP",7,15,14,13,0,1,0,0,14.29,7.69,46.67,93.33,0,0
33847242,"INTERNAL","PEMERINTAH KABUPATEN BUTON TENGAH","DINAS PEMBERDAYAAN PEREMPUAN DAN PERLINDUNGAN ANAK",7,17,16,19,0,2,0,0,28.57,10.53,41.18,94.12,0,0
33847245,"INTERNAL","PEMERINTAH KABUPATEN BUTON TENGAH","SATUAN POLISI PAMONG PRAJA",15,77,60,58,0,6,0,0,40,10.34,19.48,77.92,0,0
33847252,"INTERNAL","PEMERINTAH KABUPATEN BUTON TENGAH","DINAS PARIWISATA",7,21,21,21,0,7,0,0,100,33.33,33.33,100,0,0
33847254,"INTERNAL","PEMERINTAH KABUPATEN BUTON TENGAH","SEKRETARIAT DAERAH",6,0,0,0,0,0,0,0,0,0,Inf,NA,0,0
33847255,"INTERNAL","PEMERINTAH KABUPATEN BUTON TENGAH","DINAS PENANAMAN MODAL DAN PELAYANAN TERPADU SATU PINTU",6,14,13,15,0,5,0,0,83.33,33.33,42.86,92.86,0,0
33847256,"INTERNAL","PEMERINTAH KABUPATEN BUTON TENGAH","DINAS PERTANIAN",14,73,59,62,0,5,0,0,35.71,8.06,19.18,80.82,0,0
33850282,"INTERNAL","PEMERINTAH KABUPATEN BUTON TENGAH","KECAMATAN",7,0,0,30,0,1,0,0,14.29,3.33,Inf,NA,0,0
33851784,"INTERNAL","PEMERINTAH KABUPATEN BUTON TENGAH","DINAS PEKERJAAN UMUM DAN TATA RUANG",7,0,0,0,0,0,0,0,0,0,Inf,NA,0,0
33851787,"INTERNAL","PEMERINTAH KABUPATEN BUTON TENGAH","DINAS PANGAN",7,12,11,8,0,0,0,0,0,0,58.33,91.67,0,0
33851789,"INTERNAL","PEMERINTAH KABUPATEN BUTON TENGAH","DINAS PENDIDIKAN DAN KEBUDAYAAN",6,0,0,9,0,0,0,0,0,0,Inf,NA,0,0
33851791,"INTERNAL","PEMERINTAH KABUPATEN BUTON TENGAH","DINAS PERDAGANGAN DAN INDUSTRI",7,14,13,11,0,4,0,0,57.14,36.36,50,92.86,0,0
33851793,"INTERNAL","PEMERINTAH KABUPATEN BUTON TENGAH","DINAS PERHUBUNGAN",7,0,0,17,0,1,0,0,14.29,5.88,Inf,NA,0,0
33851794,"INTERNAL","PEMERINTAH KABUPATEN BUTON TENGAH","DINAS PENGENDALIAN PENDUDUK DAN KELUARGA BERENCANA",7,20,16,15,0,3,0,0,42.86,20,35,80,0,0
33851795,"INTERNAL","PEMERINTAH KABUPATEN BUTON TENGAH","RUMAH SAKIT UMUM DAERAH",21,107,0,0,0,0,0,0,0,0,19.63,0,0,0
33851796,"INTERNAL","PEMERINTAH KABUPATEN BUTON TENGAH","DINAS SOSIAL",7,28,26,23,0,2,0,0,28.57,8.7,25,92.86,0,0
33851800,"INTERNAL","PEMERINTAH KABUPATEN BUTON TENGAH","SEKRETARIAT DPRD",25,124,113,97,0,10,0,0,40,10.31,20.16,91.13,0,0
33851801,"INTERNAL","PEMERINTAH KABUPATEN BUTON TENGAH","PDAM",6,0,0,0,0,0,0,0,0,0,Inf,NA,0,0
33851802,"INTERNAL","PEMERINTAH KABUPATEN BUTON TENGAH","PIMPINAN TERTINGGI",7,0,0,0,0,0,0,0,0,0,Inf,NA,0,0
33851803,"INTERNAL","PEMERINTAH KABUPATEN BUTON TENGAH","WAKIL PIMPINAN",6,0,0,0,0,0,0,0,0,0,Inf,NA,0,0
33851806,"INTERNAL","PEMERINTAH KABUPATEN BUTON TENGAH","STAF AHLI",7,0,0,0,0,0,0,0,0,0,Inf,NA,0,0
33856946,"INTERNAL","PEMERINTAH KABUPATEN BUTON TENGAH","BADAN PEMBERDAYAAN MASYARAKAT DAN DESA",7,10,9,8,0,3,0,0,42.86,37.5,70,90,0,0
33856955,"INTERNAL","PEMERINTAH KABUPATEN BUTON TENGAH","BADAN KEPEGAWAIAN DAN PENGEMBANGAN SUMBER DAYA MANUSIA",7,11,10,10,0,1,0,0,14.29,10,63.64,90.91,0,0
33856958,"INTERNAL","PEMERINTAH KABUPATEN BUTON TENGAH","BADAN KESATUAN BANGSA DAN POLITK",7,16,13,13,0,2,0,0,28.57,15.38,43.75,81.25,0,0
33856959,"INTERNAL","PEMERINTAH KABUPATEN BUTON TENGAH","BADAN PENANGGULANGAN BENCANA DAERAH",7,17,16,21,0,2,0,0,28.57,9.52,41.18,94.12,0,0
33856962,"INTERNAL","PEMERINTAH KABUPATEN BUTON TENGAH","DINAS PERIKANAN",7,20,19,18,0,5,0,0,71.43,27.78,35,95,0,0
33856963,"INTERNAL","PEMERINTAH KABUPATEN BUTON TENGAH","DINAS PERUMAHAN DAN KAWASAN PEMUKIMAN",7,25,22,21,0,5,0,0,71.43,23.81,28,88,0,0
33856964,"INTERNAL","PEMERINTAH KABUPATEN BUTON TENGAH","DINAS PERPUSTAKAAN DAN KEARSIPAN",7,0,0,8,0,0,0,0,0,0,Inf,NA,0,0
33856967,"INTERNAL","PEMERINTAH KABUPATEN BUTON TENGAH","DINAS TRANSMIGRASI DAN TENAGA KERJA",7,17,13,15,0,2,0,0,28.57,13.33,41.18,76.47,0,0
33856974,"INTERNAL","PEMERINTAH KABUPATEN BUTON TENGAH","INSPEKTORAT DAERAH",7,0,0,0,0,0,0,0,0,0,Inf,NA,0,0
33864730,"INTERNAL","PEMERINTAH KABUPATEN BUTON TENGAH","LAIN - LAIN",0,0,0,0,0,0,0,0,NA,0,NA,NA,0,0
NA,"INTERNAL","PEMERINTAH KABUPATEN BUTON UTARA","TOTAL",294,713,583,893,52,88,0,0,29.93,9.31,41.23,81.77,0,0
33847246,"INTERNAL","PEMERINTAH KABUPATEN BUTON UTARA","DINAS PENANAMAN MODAL DAN PELAYANAN TERPADU SATU PINTU",6,19,17,25,0,2,0,0,33.33,8,31.58,89.47,0,0
33847248,"INTERNAL","PEMERINTAH KABUPATEN BUTON UTARA","DINAS PERTANIAN",18,84,69,67,1,13,0,0,72.22,19.12,21.43,82.14,0,0
33847258,"INTERNAL","PEMERINTAH KABUPATEN BUTON UTARA","DINAS SOSIAL",8,37,30,25,0,4,0,0,50,16,21.62,81.08,0,0
33851790,"INTERNAL","PEMERINTAH KABUPATEN BUTON UTARA","DINAS PEMBERDAYAAN MASYARAKAT DESA",10,46,37,30,0,3,0,0,30,10,21.74,80.43,0,0
33851792,"INTERNAL","PEMERINTAH KABUPATEN BUTON UTARA","DINAS PENGENDALIAN PENDUDUK DAN KELUARGA BERENCANA",7,0,0,15,3,0,0,0,0,0,Inf,NA,0,0
33851798,"INTERNAL","PEMERINTAH KABUPATEN BUTON UTARA","DINAS PERIKANAN",9,40,28,38,0,5,0,0,55.56,13.16,22.5,70,0,0
33851799,"INTERNAL","PEMERINTAH KABUPATEN BUTON UTARA","DINAS PEMBERDAYAAN PEREMPUAN DAN PERLINDUNGAN ANAK",6,25,18,24,0,1,0,0,16.67,4.17,24,72,0,0
33851805,"INTERNAL","PEMERINTAH KABUPATEN BUTON UTARA","DINAS PENDIDIKAN",7,0,0,75,0,9,0,0,128.57,12,Inf,NA,0,0
33851808,"INTERNAL","PEMERINTAH KABUPATEN BUTON UTARA","DINAS PEMUDA DAN OLAHRAGA",7,0,0,9,0,0,0,0,0,0,Inf,NA,0,0
33851810,"INTERNAL","PEMERINTAH KABUPATEN BUTON UTARA","DINAS PERHUBUNGAN",6,0,0,6,7,0,0,0,0,0,Inf,NA,0,0
33856961,"INTERNAL","PEMERINTAH KABUPATEN BUTON UTARA","BADAN KESATUAN BANGSA DAN POLITIK",7,17,15,27,1,2,0,0,28.57,7.14,41.18,88.24,0,0
33856965,"INTERNAL","PEMERINTAH KABUPATEN BUTON UTARA","DINAS KESEHATAN",14,66,62,84,0,8,0,0,57.14,9.52,21.21,93.94,0,0
33856966,"INTERNAL","PEMERINTAH KABUPATEN BUTON UTARA","BADAN KEPEGAWAIAN DAN PENGEMBANGAN SUMBER DAYA MANUSIA",7,0,0,33,0,1,0,0,14.29,3.03,Inf,NA,0,0
33856968,"INTERNAL","PEMERINTAH KABUPATEN BUTON UTARA","BADAN KEUANGAN DAERAH",19,92,85,107,0,10,0,0,52.63,9.35,20.65,92.39,0,0
33856969,"INTERNAL","PEMERINTAH KABUPATEN BUTON UTARA","BADAN PERENCANAAN PEMBANGUNAN DAERAH",10,45,38,42,0,3,0,0,30,7.14,22.22,84.44,0,0
33856970,"INTERNAL","PEMERINTAH KABUPATEN BUTON UTARA","DINAS KEPENDUDUKAN DAN PENCATATAN SIPIL",6,27,24,27,0,3,0,0,50,11.11,22.22,88.89,0,0
33856971,"INTERNAL","PEMERINTAH KABUPATEN BUTON UTARA","DINAS KOPERASI, UKM, DAN TENAGA KERJA",7,33,27,24,0,5,0,0,71.43,20.83,21.21,81.82,0,0
33856972,"INTERNAL","PEMERINTAH KABUPATEN BUTON UTARA","DINAS PARIWISATA DAN KEBUDAYAAN",6,0,0,6,0,1,0,0,16.67,16.67,Inf,NA,0,0
33856973,"INTERNAL","PEMERINTAH KABUPATEN BUTON UTARA","DINAS PEKERJAAN UMUM DAN PENATAAN RUANG",11,50,40,0,40,1,0,0,9.09,2.5,22,80,0,0
33856975,"INTERNAL","PEMERINTAH KABUPATEN BUTON UTARA","DINAS KETAHANAN PANGAN",6,0,0,19,0,2,0,0,33.33,10.53,Inf,NA,0,0
33856976,"INTERNAL","PEMERINTAH KABUPATEN BUTON UTARA","DINAS KOMUNIKASI, INFORMATIKA DAN PERSANDIAN",7,0,0,6,0,1,0,0,14.29,16.67,Inf,NA,0,0
33856977,"INTERNAL","PEMERINTAH KABUPATEN BUTON UTARA","BADAN PENANGGULANGAN BENCANA DAERAH",7,0,0,8,0,0,0,0,0,0,Inf,NA,0,0
33856978,"INTERNAL","PEMERINTAH KABUPATEN BUTON UTARA","DINAS LINGKUNGAN HIDUP",7,0,0,0,0,0,0,0,0,0,Inf,NA,0,0
33856979,"INTERNAL","PEMERINTAH KABUPATEN BUTON UTARA","DINAS PERINDUSTRIAN DAN PERDAGANGAN",11,50,31,31,0,3,0,0,27.27,9.68,22,62,0,0
33856981,"INTERNAL","PEMERINTAH KABUPATEN BUTON UTARA","DINAS TRANSMIGRASI",7,30,22,20,0,2,0,0,28.57,10,23.33,73.33,0,0
33856982,"INTERNAL","PEMERINTAH KABUPATEN BUTON UTARA","SEKRETARIAT DAERAH",6,0,0,74,0,9,0,0,150,12.16,Inf,NA,0,0
33856987,"INTERNAL","PEMERINTAH KABUPATEN BUTON UTARA","DINAS PERPUSTAKAAN DAN KEARSIPAN",7,18,16,24,0,0,0,0,0,0,38.89,88.89,0,0
33856988,"INTERNAL","PEMERINTAH KABUPATEN BUTON UTARA","DINAS PERTANAHAN",7,34,24,28,0,0,0,0,0,0,20.59,70.59,0,0
33856989,"INTERNAL","PEMERINTAH KABUPATEN BUTON UTARA","DINAS PERUMAHAN DAN KAWASAN PEMUKIMAN",6,0,0,8,0,0,0,0,0,0,Inf,NA,0,0
33856990,"INTERNAL","PEMERINTAH KABUPATEN BUTON UTARA","INSPEKTORAT DAERAH",6,0,0,0,0,0,0,0,0,0,Inf,NA,0,0
33856991,"INTERNAL","PEMERINTAH KABUPATEN BUTON UTARA","KECAMATAN",6,0,0,6,0,0,0,0,0,0,Inf,NA,0,0
33856992,"INTERNAL","PEMERINTAH KABUPATEN BUTON UTARA","PIMPINAN TERTINGGI",6,0,0,0,0,0,0,0,0,0,Inf,NA,0,0
33856993,"INTERNAL","PEMERINTAH KABUPATEN BUTON UTARA","SATUAN POLISI PAMONG PRAJA",7,0,0,5,0,0,0,0,0,0,Inf,NA,0,0
33856994,"INTERNAL","PEMERINTAH KABUPATEN BUTON UTARA","SEKRETARIAT DPRD",6,0,0,0,0,0,0,0,0,0,Inf,NA,0,0
33856995,"INTERNAL","PEMERINTAH KABUPATEN BUTON UTARA","STAF AHLI",7,0,0,0,0,0,0,0,0,0,Inf,NA,0,0
33856996,"INTERNAL","PEMERINTAH KABUPATEN BUTON UTARA","UNIT LAYANAN PENGADAAN",7,0,0,0,0,0,0,0,0,0,Inf,NA,0,0
33856997,"INTERNAL","PEMERINTAH KABUPATEN BUTON UTARA","WAKIL PIMPINAN",7,0,0,0,0,0,0,0,0,0,Inf,NA,0,0
33864731,"INTERNAL","PEMERINTAH KABUPATEN BUTON UTARA","LAIN - LAIN",0,0,0,0,0,0,0,0,NA,0,NA,NA,0,0
NA,"INTERNAL","PEMERINTAH KABUPATEN CIAMIS","TOTAL",482,12209,790,838,52,259,0,0,53.73,29.1,3.95,6.47,0,0
33842960,"INTERNAL","PEMERINTAH KABUPATEN CIAMIS","DINAS PERUMAHAN RAKYAT, KAWASAN PERMUKIMAN DAN LINGKUNGAN HIDUP",64,424,94,92,0,10,0,0,15.62,10.87,15.09,22.17,0,0
